EVENT,BOUT,URL
UFC Fight Night: Arlovski vs. Barnett,Ashlee Evans-Smith vs. Veronica Macedo,http://ufcstats.com/fight-details/bd887c173d3050bf
UFC Fight Night: Arlovski vs. Barnett,Taylor Lapilus vs. Leandro Issa,http://ufcstats.com/fight-details/f24144fbe9e32c10
UFC Fight Night: Arlovski vs. Barnett,Jarjis Danho vs. Christian Colombo,http://ufcstats.com/fight-details/ddb4376695f115b9
UFC Fight Night: Arlovski vs. Barnett,Jack Hermansson vs. Scott Askham,http://ufcstats.com/fight-details/d38cd293a0c3fdfd
UFC Fight Night: Arlovski vs. Barnett,Rustam Khabilov vs. Leandro Silva,http://ufcstats.com/fight-details/c5c1deb1607f69b4
UFC on FOX: Maia vs. Condit,Demian Maia vs. Carlos Condit,http://ufcstats.com/fight-details/f19d1c8ca5660240
UFC on FOX: Maia vs. Condit,Anthony Pettis vs. Charles Oliveira,http://ufcstats.com/fight-details/51d3be5e8aee5cd9
UFC on FOX: Maia vs. Condit,Paige VanZant vs. Bec Rawlings,http://ufcstats.com/fight-details/0bf8bb9b4ef329f9
UFC on FOX: Maia vs. Condit,Jim Miller vs. Joe Lauzon,http://ufcstats.com/fight-details/e15b393a27c07043
UFC on FOX: Maia vs. Condit,Sam Alvey vs. Kevin Casey,http://ufcstats.com/fight-details/70ab91b37be75408
UFC on FOX: Maia vs. Condit,Kyle Bochniak vs. Enrique Barzola,http://ufcstats.com/fight-details/df33799f117000cb
UFC on FOX: Maia vs. Condit,Alessio Di Chirico vs. Garreth McLellan,http://ufcstats.com/fight-details/f8df4cb5f22656c0
UFC on FOX: Maia vs. Condit,Felipe Silva vs. Shane Campbell,http://ufcstats.com/fight-details/c64537874352793a
UFC on FOX: Maia vs. Condit,Chad Laprise vs. Thibault Gouti,http://ufcstats.com/fight-details/00742aea8da72a35
UFC on FOX: Maia vs. Condit,Jeremy Kennedy vs. Alex Ricci,http://ufcstats.com/fight-details/f7114bf73eec4022
UFC 202: Diaz vs. McGregor 2,Conor McGregor vs. Nate Diaz,http://ufcstats.com/fight-details/648396cc751c730d
UFC 202: Diaz vs. McGregor 2,Anthony Johnson vs. Glover Teixeira,http://ufcstats.com/fight-details/c0329bd8d3b302c6
UFC 202: Diaz vs. McGregor 2,Donald Cerrone vs. Rick Story,http://ufcstats.com/fight-details/781f9a642e7a9278
UFC 202: Diaz vs. McGregor 2,Mike Perry vs. Hyun Gyu Lim,http://ufcstats.com/fight-details/70f08a4771138817
UFC 202: Diaz vs. McGregor 2,Tim Means vs. Sabah Homasi,http://ufcstats.com/fight-details/a69a6da9560ed62c
UFC 202: Diaz vs. McGregor 2,Cody Garbrandt vs. Takeya Mizugaki,http://ufcstats.com/fight-details/dbc72a4092a0b296
UFC 202: Diaz vs. McGregor 2,Raquel Pennington vs. Elizabeth Phillips,http://ufcstats.com/fight-details/6b6680338558bd46
UFC 202: Diaz vs. McGregor 2,Artem Lobov vs. Chris Avila,http://ufcstats.com/fight-details/d101d2ed58a7cf84
UFC 202: Diaz vs. McGregor 2,Cortney Casey vs. Randa Markos,http://ufcstats.com/fight-details/ec381753e852cb63
UFC 202: Diaz vs. McGregor 2,Lorenz Larkin vs. Neil Magny,http://ufcstats.com/fight-details/ec067e9c9efd7aa1
UFC 202: Diaz vs. McGregor 2,Colby Covington vs. Max Griffin,http://ufcstats.com/fight-details/0294253e4a5b4725
UFC 202: Diaz vs. McGregor 2,Marvin Vettori vs. Alberto Uda,http://ufcstats.com/fight-details/41eb39f532e148d9
UFC Fight Night: Rodriguez vs. Caceres,Yair Rodriguez vs. Alex Caceres,http://ufcstats.com/fight-details/570f3407722cc512
UFC Fight Night: Rodriguez vs. Caceres,Dennis Bermudez vs. Rony Jason,http://ufcstats.com/fight-details/0344687c9852b1d2
UFC Fight Night: Rodriguez vs. Caceres,Thales Leites vs. Chris Camozzi,http://ufcstats.com/fight-details/78410b48feaba213
UFC Fight Night: Rodriguez vs. Caceres,Santiago Ponzinibbio vs. Zak Cummings,http://ufcstats.com/fight-details/787d94246afe18a3
UFC Fight Night: Rodriguez vs. Caceres,Trevor Smith vs. Joseph Gigliotti,http://ufcstats.com/fight-details/e35d878ba90d9769
UFC Fight Night: Rodriguez vs. Caceres,Maryna Moroz vs. Danielle Taylor,http://ufcstats.com/fight-details/58c73a9562adcfe5
UFC Fight Night: Rodriguez vs. Caceres,Court McGee vs. Dominique Steele,http://ufcstats.com/fight-details/4a46b63c19cfa932
UFC Fight Night: Rodriguez vs. Caceres,Marcin Tybura vs. Viktor Pesta,http://ufcstats.com/fight-details/3fe9e895b2a45049
UFC Fight Night: Rodriguez vs. Caceres,David Teymur vs. Jason Novelli,http://ufcstats.com/fight-details/cb76509b5c2f2a90
UFC Fight Night: Rodriguez vs. Caceres,Teruto Ishihara vs. Horacio Gutierrez,http://ufcstats.com/fight-details/34644c44229e41a1
UFC Fight Night: Rodriguez vs. Caceres,Cub Swanson vs. Tatsuya Kawajiri,http://ufcstats.com/fight-details/537c77f3b75a75ae
UFC Fight Night: Rodriguez vs. Caceres,Justin Ledet vs. Chase Sherman,http://ufcstats.com/fight-details/02f4277726712796
UFC 201: Lawler vs. Woodley,Tyron Woodley vs. Robbie Lawler,http://ufcstats.com/fight-details/c67e5fec8e1876f0
UFC 201: Lawler vs. Woodley,Karolina Kowalkiewicz vs. Rose Namajunas,http://ufcstats.com/fight-details/7f3763caa99a3486
UFC 201: Lawler vs. Woodley,Jake Ellenberger vs. Matt Brown,http://ufcstats.com/fight-details/82d057278298846f
UFC 201: Lawler vs. Woodley,Erik Perez vs. Francisco Rivera,http://ufcstats.com/fight-details/3cf1d67a20ae1c18
UFC 201: Lawler vs. Woodley,Ryan Benoit vs. Fredy Serrano,http://ufcstats.com/fight-details/c8f946610906bffe
UFC 201: Lawler vs. Woodley,Nikita Krylov vs. Ed Herman,http://ufcstats.com/fight-details/ae6fb7829db7ecc7
UFC 201: Lawler vs. Woodley,Jorge Masvidal vs. Ross Pearson,http://ufcstats.com/fight-details/806ee07a1a7042b8
UFC 201: Lawler vs. Woodley,Anthony Hamilton vs. Damian Grabowski,http://ufcstats.com/fight-details/8495283a56311b4d
UFC 201: Lawler vs. Woodley,Wilson Reis vs. Hector Sandoval,http://ufcstats.com/fight-details/8b61a3acdfb007d9
UFC 201: Lawler vs. Woodley,Michael Graves vs. Bojan Velickovic,http://ufcstats.com/fight-details/855338a9a68e4c9f
UFC 201: Lawler vs. Woodley,Damien Brown vs. Cesar Arzamendia,http://ufcstats.com/fight-details/09c092dc766fa3f9
UFC on FOX: Holm vs. Shevchenko,Valentina Shevchenko vs. Holly Holm,http://ufcstats.com/fight-details/9e90800495c1d607
UFC on FOX: Holm vs. Shevchenko,Edson Barboza vs. Gilbert Melendez,http://ufcstats.com/fight-details/b1dee00c3052e65e
UFC on FOX: Holm vs. Shevchenko,Francis Ngannou vs. Bojan Mihajlovic,http://ufcstats.com/fight-details/9d2f46b677246e41
UFC on FOX: Holm vs. Shevchenko,Felice Herrig vs. Kailin Curran,http://ufcstats.com/fight-details/5a09a7a3f2792d1a
UFC on FOX: Holm vs. Shevchenko,Eddie Wineland vs. Frankie Saenz,http://ufcstats.com/fight-details/8167500af262bba5
UFC on FOX: Holm vs. Shevchenko,Darren Elkins vs. Godofredo Pepey,http://ufcstats.com/fight-details/1eb0491642f276ed
UFC on FOX: Holm vs. Shevchenko,Kamaru Usman vs. Alexander Yakovlev,http://ufcstats.com/fight-details/e09d17f97d6fc6b8
UFC on FOX: Holm vs. Shevchenko,Michel Prazeres vs. JC Cottrell,http://ufcstats.com/fight-details/adb86e0206cba97d
UFC on FOX: Holm vs. Shevchenko,Alex Oliveira vs. James Moontasri,http://ufcstats.com/fight-details/3aace29fcc65ec51
UFC on FOX: Holm vs. Shevchenko,Jason Knight vs. Jim Alers,http://ufcstats.com/fight-details/435c93cb89016fd1
UFC on FOX: Holm vs. Shevchenko,Luis Henrique vs. Dmitrii Smoliakov,http://ufcstats.com/fight-details/43fbc59edc7dfa9f
UFC Fight Night: McDonald vs. Lineker,John Lineker vs. Michael McDonald,http://ufcstats.com/fight-details/08c6b88ac22717ed
UFC Fight Night: McDonald vs. Lineker,Tony Ferguson vs. Lando Vannata,http://ufcstats.com/fight-details/824fb74f5fc34218
UFC Fight Night: McDonald vs. Lineker,Tim Boetsch vs. Josh Samman,http://ufcstats.com/fight-details/0f73ee9121ec7539
UFC Fight Night: McDonald vs. Lineker,Daniel Omielanczuk vs. Aleksei Oleinik,http://ufcstats.com/fight-details/0fed8d8499eae01a
UFC Fight Night: McDonald vs. Lineker,Keita Nakamura vs. Kyle Noke,http://ufcstats.com/fight-details/bb0770ead53940f5
UFC Fight Night: McDonald vs. Lineker,Louis Smolka vs. Ben Nguyen,http://ufcstats.com/fight-details/a2fe63d064567d14
UFC Fight Night: McDonald vs. Lineker,Katlyn Chookagian vs. Lauren Murphy,http://ufcstats.com/fight-details/ee46c069ebe691ff
UFC Fight Night: McDonald vs. Lineker,Sam Alvey vs. Eric Spicely,http://ufcstats.com/fight-details/2ef96a4eb306fbb4
UFC Fight Night: McDonald vs. Lineker,Cortney Casey vs. Cristina Stanciu,http://ufcstats.com/fight-details/2d205cc1da2e7930
UFC Fight Night: McDonald vs. Lineker,Scott Holtzman vs. Cody Pfister,http://ufcstats.com/fight-details/5b6451f3f83c719c
UFC Fight Night: McDonald vs. Lineker,Rani Yahya vs. Matthew Lopez,http://ufcstats.com/fight-details/df661c70c40adf84
UFC Fight Night: McDonald vs. Lineker,Alex Nicholson vs. Devin Clark,http://ufcstats.com/fight-details/0864112e968630ea
UFC 200: Tate vs Nunes,Amanda Nunes vs. Miesha Tate,http://ufcstats.com/fight-details/135760b07e1fb79b
UFC 200: Tate vs Nunes,Brock Lesnar vs. Mark Hunt,http://ufcstats.com/fight-details/83414cc83ec3f2ac
UFC 200: Tate vs Nunes,Daniel Cormier vs. Anderson Silva,http://ufcstats.com/fight-details/424221c96ee13ceb
UFC 200: Tate vs Nunes,Jose Aldo vs. Frankie Edgar,http://ufcstats.com/fight-details/84c5035830ebb421
UFC 200: Tate vs Nunes,Cain Velasquez vs. Travis Browne,http://ufcstats.com/fight-details/1a66e67add5d55ef
UFC 200: Tate vs Nunes,Julianna Pena vs. Cat Zingano,http://ufcstats.com/fight-details/96c93167c982c467
UFC 200: Tate vs Nunes,Kelvin Gastelum vs. Johny Hendricks,http://ufcstats.com/fight-details/8c2e4d3cc4b9e93a
UFC 200: Tate vs Nunes,TJ Dillashaw vs. Raphael Assuncao,http://ufcstats.com/fight-details/c1f74805a4ff9396
UFC 200: Tate vs Nunes,Sage Northcutt vs. Enrique Marin,http://ufcstats.com/fight-details/d1aaef0d7f0c8e8b
UFC 200: Tate vs Nunes,Joe Lauzon vs. Diego Sanchez,http://ufcstats.com/fight-details/9d7a798f0c20c04a
UFC 200: Tate vs Nunes,Gegard Mousasi vs. Thiago Santos,http://ufcstats.com/fight-details/7679c5ee3514e119
UFC 200: Tate vs Nunes,Jim Miller vs. Takanori Gomi,http://ufcstats.com/fight-details/433e3fd8782b6e0e
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Joanna Jedrzejczyk vs. Claudia Gadelha,http://ufcstats.com/fight-details/6ab9d2d334f613c8
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Andrew Sanchez vs. Khalil Rountree Jr.,http://ufcstats.com/fight-details/9fc85aef42733a16
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Tatiana Suarez vs. Amanda Cooper,http://ufcstats.com/fight-details/f8b9b5ee3d4a8ac3
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Will Brooks vs. Ross Pearson,http://ufcstats.com/fight-details/1299f04f429bcc0e
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Dooho Choi vs. Thiago Tavares,http://ufcstats.com/fight-details/febbd4eb209b4579
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Joaquim Silva vs. Andrew Holbrook,http://ufcstats.com/fight-details/6c4b3cca92fcb9c7
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Gray Maynard vs. Fernando Bruno,http://ufcstats.com/fight-details/36388dce4a8cc18f
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Matheus Nicolau vs. John Moraga,http://ufcstats.com/fight-details/9275134accfb1adc
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Josh Stansbury vs. Cory Hendricks,http://ufcstats.com/fight-details/f990e8b2a08053db
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Cezar Ferreira vs. Anthony Smith,http://ufcstats.com/fight-details/0c703bf17c04fee4
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Kevin Lee vs. Jake Matthews,http://ufcstats.com/fight-details/b319a24919106555
The Ultimate Fighter: Team Joanna vs. Team Cláudia Finale,Li Jingliang vs. Anton Zafir,http://ufcstats.com/fight-details/b3b5bd50fa34342c
UFC Fight Night: Dos Anjos vs. Alvarez,Eddie Alvarez vs. Rafael Dos Anjos,http://ufcstats.com/fight-details/bb9020ac324fb706
UFC Fight Night: Dos Anjos vs. Alvarez,Derrick Lewis vs. Roy Nelson,http://ufcstats.com/fight-details/9a984ea967886979
UFC Fight Night: Dos Anjos vs. Alvarez,Alan Jouban vs. Belal Muhammad,http://ufcstats.com/fight-details/420f4e4dc341eb57
UFC Fight Night: Dos Anjos vs. Alvarez,Joe Duffy vs. Mitch Clarke,http://ufcstats.com/fight-details/d39010c3511fb972
UFC Fight Night: Dos Anjos vs. Alvarez,Alberto Mina vs. Mike Pyle,http://ufcstats.com/fight-details/d18b33bdd37f4683
UFC Fight Night: Dos Anjos vs. Alvarez,John Makdessi vs. Mehdi Baghdad,http://ufcstats.com/fight-details/5e13fbe15c887a33
UFC Fight Night: Dos Anjos vs. Alvarez,Anthony Birchak vs. Dileno Lopes,http://ufcstats.com/fight-details/95a0d706e1f4cfa2
UFC Fight Night: Dos Anjos vs. Alvarez,Pedro Munhoz vs. Russell Doane,http://ufcstats.com/fight-details/a815119606930378
UFC Fight Night: Dos Anjos vs. Alvarez,Felipe Arantes vs. Jerrod Sanders,http://ufcstats.com/fight-details/509519d82e906c0f
UFC Fight Night: Dos Anjos vs. Alvarez,Gilbert Burns vs. Lukasz Sajewski,http://ufcstats.com/fight-details/e71a155192ff2f6c
UFC Fight Night: Dos Anjos vs. Alvarez,Marco Beltran vs. Reginaldo Vieira,http://ufcstats.com/fight-details/5cf03fdfe557803f
UFC Fight Night: Dos Anjos vs. Alvarez,Vicente Luque vs. Alvaro Herrera Mendoza,http://ufcstats.com/fight-details/caf3ca7fc0195412
UFC Fight Night: MacDonald vs Thompson,Stephen Thompson vs. Rory MacDonald,http://ufcstats.com/fight-details/75e21e2f5f3be42e
UFC Fight Night: MacDonald vs Thompson,Donald Cerrone vs. Patrick Cote,http://ufcstats.com/fight-details/4b8c8ae61251ff83
UFC Fight Night: MacDonald vs Thompson,Steve Bosse vs. Sean O'Connell,http://ufcstats.com/fight-details/ad61d042c43451a8
UFC Fight Night: MacDonald vs Thompson,Olivier Aubin-Mercier vs. Thibault Gouti,http://ufcstats.com/fight-details/c69c5830064fd591
UFC Fight Night: MacDonald vs Thompson,Joanne Wood vs. Valerie Letourneau,http://ufcstats.com/fight-details/fe6da751f2a4859a
UFC Fight Night: MacDonald vs Thompson,Jason Saggo vs. Leandro Silva,http://ufcstats.com/fight-details/2e11087e1a4f066b
UFC Fight Night: MacDonald vs Thompson,Misha Cirkunov vs. Ion Cutelaba,http://ufcstats.com/fight-details/911e151d1907197d
UFC Fight Night: MacDonald vs Thompson,Krzysztof Jotko vs. Tamdan McCrory,http://ufcstats.com/fight-details/68a93f8eb34f3251
UFC Fight Night: MacDonald vs Thompson,Joe Soto vs. Chris Beal,http://ufcstats.com/fight-details/4cf7792aef993be1
UFC Fight Night: MacDonald vs Thompson,Elias Theodorou vs. Sam Alvey,http://ufcstats.com/fight-details/b2039609019496d9
UFC Fight Night: MacDonald vs Thompson,Randa Markos vs. Jocelyn Jones-Lybarger,http://ufcstats.com/fight-details/afd53c8033f6ee82
UFC Fight Night: MacDonald vs Thompson,Colby Covington vs. Jonathan Meunier,http://ufcstats.com/fight-details/315b6e91a0239148
UFC Fight Night: MacDonald vs Thompson,Ali Bagautinov vs. Geane Herrera,http://ufcstats.com/fight-details/f8b32aeb9b628d89
UFC 199: Rockhold vs. Bisping 2,Michael Bisping vs. Luke Rockhold,http://ufcstats.com/fight-details/812ff38f0ed409ca
UFC 199: Rockhold vs. Bisping 2,Dominick Cruz vs. Urijah Faber,http://ufcstats.com/fight-details/9c884cbc3791bf60
UFC 199: Rockhold vs. Bisping 2,Max Holloway vs. Ricardo Lamas,http://ufcstats.com/fight-details/345b1bc51f0f5e86
UFC 199: Rockhold vs. Bisping 2,Dan Henderson vs. Hector Lombard,http://ufcstats.com/fight-details/c33cc8b85b9a202c
UFC 199: Rockhold vs. Bisping 2,Dustin Poirier vs. Bobby Green,http://ufcstats.com/fight-details/e86a77b69d50a834
UFC 199: Rockhold vs. Bisping 2,Brian Ortega vs. Clay Guida,http://ufcstats.com/fight-details/db1be0ca226d3a2f
UFC 199: Rockhold vs. Bisping 2,Beneil Dariush vs. James Vick,http://ufcstats.com/fight-details/2c65d5d20cc893e4
UFC 199: Rockhold vs. Bisping 2,Jessica Andrade vs. Jessica Penne,http://ufcstats.com/fight-details/e06f96f3484ad74a
UFC 199: Rockhold vs. Bisping 2,Alex Caceres vs. Cole Miller,http://ufcstats.com/fight-details/5b55a8e33199d71e
UFC 199: Rockhold vs. Bisping 2,Sean Strickland vs. Tom Breese,http://ufcstats.com/fight-details/3e020d62796a7ce3
UFC 199: Rockhold vs. Bisping 2,Henrique da Silva vs. Jonathan Wilson,http://ufcstats.com/fight-details/5e794b8ef52c88cb
UFC 199: Rockhold vs. Bisping 2,Kevin Casey vs. Elvis Mutapcic,http://ufcstats.com/fight-details/e640fd983577d349
UFC 199: Rockhold vs. Bisping 2,Marco Polo Reyes vs. Dong Hyun Ma,http://ufcstats.com/fight-details/1cbb930fb77a3781
UFC Fight Night: Almeida vs Garbrandt,Cody Garbrandt vs. Thomas Almeida,http://ufcstats.com/fight-details/8d9b460143ae19bc
UFC Fight Night: Almeida vs Garbrandt,Jeremy Stephens vs. Renan Barao,http://ufcstats.com/fight-details/b2c3f1783a0c8530
UFC Fight Night: Almeida vs Garbrandt,Rick Story vs. Tarec Saffiedine,http://ufcstats.com/fight-details/a78ccbb549d36ddd
UFC Fight Night: Almeida vs Garbrandt,Chris Camozzi vs. Vitor Miranda,http://ufcstats.com/fight-details/313801a4262f1ea5
UFC Fight Night: Almeida vs Garbrandt,Lorenz Larkin vs. Jorge Masvidal,http://ufcstats.com/fight-details/8d975de5d033ccde
UFC Fight Night: Almeida vs Garbrandt,Paul Felder vs. Joshua Burkman,http://ufcstats.com/fight-details/6387fdb44c61ccdb
UFC Fight Night: Almeida vs Garbrandt,Sara McMann vs. Jessica Eye,http://ufcstats.com/fight-details/934718256f4d082c
UFC Fight Night: Almeida vs Garbrandt,Abel Trujillo vs. Jordan Rinaldi,http://ufcstats.com/fight-details/f457d55f78d581f9
UFC Fight Night: Almeida vs Garbrandt,Jake Collier vs. Alberto Uda,http://ufcstats.com/fight-details/09b8253a30360429
UFC Fight Night: Almeida vs Garbrandt,Erik Koch vs. Shane Campbell,http://ufcstats.com/fight-details/5724a9cf463c8390
UFC Fight Night: Almeida vs Garbrandt,Bryan Caraway vs. Aljamain Sterling,http://ufcstats.com/fight-details/6e093a1d4286dad6
UFC Fight Night: Almeida vs Garbrandt,Adam Milstead vs. Chris de la Rocha,http://ufcstats.com/fight-details/969970fbe24945d0
UFC 198: Werdum vs Miocic,Stipe Miocic vs. Fabricio Werdum,http://ufcstats.com/fight-details/e27504d07ebbc441
UFC 198: Werdum vs Miocic,Jacare Souza vs. Vitor Belfort,http://ufcstats.com/fight-details/80c4f70b7f7a1945
UFC 198: Werdum vs Miocic,Cristiane Justino vs. Leslie Smith,http://ufcstats.com/fight-details/ee9e4f8523a484a6
UFC 198: Werdum vs Miocic,Mauricio Rua vs. Corey Anderson,http://ufcstats.com/fight-details/8ec7d82619bfb564
UFC 198: Werdum vs Miocic,Bryan Barberena vs. Warlley Alves,http://ufcstats.com/fight-details/93026e3763542c05
UFC 198: Werdum vs Miocic,Demian Maia vs. Matt Brown,http://ufcstats.com/fight-details/9231cef371b89a46
UFC 198: Werdum vs Miocic,Thiago Santos vs. Nate Marquardt,http://ufcstats.com/fight-details/e99f92b92e90b228
UFC 198: Werdum vs Miocic,Francisco Trinaldo vs. Yancy Medeiros,http://ufcstats.com/fight-details/65d777a16fce2be8
UFC 198: Werdum vs Miocic,John Lineker vs. Rob Font,http://ufcstats.com/fight-details/040f227553de7838
UFC 198: Werdum vs Miocic,Rogerio Nogueira vs. Patrick Cummins,http://ufcstats.com/fight-details/375c2ecb6fe54cc6
UFC 198: Werdum vs Miocic,Sergio Moraes vs. Luan Chagas,http://ufcstats.com/fight-details/bc6100e6dd239db7
UFC 198: Werdum vs Miocic,Renato Moicano vs. Zubaira Tukhugov,http://ufcstats.com/fight-details/958f3b45c132c3b7
UFC Fight Night: Overeem vs Arlovski,Alistair Overeem vs. Andrei Arlovski,http://ufcstats.com/fight-details/5838305c25a54ea1
UFC Fight Night: Overeem vs Arlovski,Stefan Struve vs. Antonio Silva,http://ufcstats.com/fight-details/d480d01418ae0143
UFC Fight Night: Overeem vs Arlovski,Gunnar Nelson vs. Albert Tumenov,http://ufcstats.com/fight-details/03b9922d777e430c
UFC Fight Night: Overeem vs Arlovski,Germaine de Randamie vs. Anna Elmose,http://ufcstats.com/fight-details/692ceb2ac5fa4427
UFC Fight Night: Overeem vs Arlovski,Nikita Krylov vs. Francimar Barroso,http://ufcstats.com/fight-details/61f80a1732d37288
UFC Fight Night: Overeem vs Arlovski,Karolina Kowalkiewicz vs. Heather Clark,http://ufcstats.com/fight-details/c5990f9767b16c48
UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov vs. Chris Wade,http://ufcstats.com/fight-details/97e895b7c2cb9db4
UFC Fight Night: Overeem vs Arlovski,Magnus Cedenblad vs. Garreth McLellan,http://ufcstats.com/fight-details/6d47170d069df8bb
UFC Fight Night: Overeem vs Arlovski,Josh Emmett vs. Jon Tuck,http://ufcstats.com/fight-details/7786b5fafee61c36
UFC Fight Night: Overeem vs Arlovski,Reza Madadi vs. Yan Cabral,http://ufcstats.com/fight-details/711fcf95370fa90b
UFC Fight Night: Overeem vs Arlovski,Kyoji Horiguchi vs. Neil Seery,http://ufcstats.com/fight-details/d37ed975c2b70fd2
UFC Fight Night: Overeem vs Arlovski,Leon Edwards vs. Dominic Waters,http://ufcstats.com/fight-details/6ccf478dca83757e
UFC Fight Night: Overeem vs Arlovski,Yuta Sasaki vs. Willie Gates,http://ufcstats.com/fight-details/5a9804cad2335272
